session,part_label,round,id_in_group,cash,shares,periods_until_auto_buy,periods_until_auto_sell,shares_transacted,trans_cost,cash_after_trade,interest_earned,dividend_earned,cash_result,shares_result,f0,f1,f2,f3,fcast_rnd_0,fcast_rnd_1,fcast_rnd_2,fcast_rnd_3,forecast_error,forecast_reward,forecast_bonus_data,risk,risk_1,risk_2,risk_3,risk_4,risk_rh,risk_rl,risk_sh,risk_sl,risk_phi_1,risk_phi_2,risk_phi_3,risk_phi_4,risk_reward,dr,dmu,dose_r,dose_mu,is_mv,buy_quant,sell_quant,market_price,stock_value,equity,pk_rnd_diff
898aphuw,kfzc0i99_82W,5,6,209.07,0.0,-99,-99,3,-69.0,140.07,7.0,1.2,148.27,3.0,23.0,25.0,29.0,33.0,5.0,7.0,10.0,15.0,0.0,2.5,,,0.0,0.0,0.0,1.0,17.5,1.5,11.0,7.0,32.0,50.0,69.0,99.0,,,,1.1585569279871235,2.996181412507401,False,3,0,22.0,0.0,209.07,-9
898aphuw,66429bad9e92786ee8928856,5,7,23.11,11.0,-99,-99,0,0.0,23.11,1.16,4.4,28.67,11.0,23.0,25.0,24.0,25.0,5.0,7.0,10.0,15.0,0.0,2.5,,,1.0,1.0,1.0,1.0,17.5,1.5,11.0,7.0,32.0,20.0,15.0,14.0,,,,-1.0958023174699716,2.458022887328588,False,1,1,22.0,242.0,265.11,-9
898aphuw,kfzc0i99_50M,5,8,26.41,10.0,-99,-99,1,-23.0,3.41,0.17,4.4,7.98,11.0,25.0,29.0,34.0,45.0,5.0,7.0,10.0,15.0,2.0,2.5,,,,,,,17.5,1.5,11.0,7.0,32.0,32.0,32.0,32.0,,,,,,False,1,0,22.0,220.0,246.41,-9
898aphuw,65412ca42e0e2fbb27b8a7b2,5,9,155.92,5.0,-99,-99,-5,115.0,270.92,13.55,0.0,284.47,0.0,20.0,20.0,20.0,20.0,5.0,7.0,10.0,15.0,3.0,0.0,,,,0.0,0.0,1.0,17.5,1.5,11.0,7.0,32.0,32.0,50.0,69.0,,,,0.9874973340379832,3.500303616519606,False,0,5,22.0,110.0,265.91999999999996,-9
898aphuw,5bf0b1ecaf38d100016bd609,5,10,199.34,0.0,-99,-99,5,-115.0,84.34,4.22,2.0,90.56,5.0,24.0,28.0,34.0,44.0,5.0,7.0,10.0,15.0,1.0,2.5,,,0.0,0.0,0.0,1.0,17.5,1.5,11.0,7.0,32.0,50.0,69.0,99.0,,,,1.1585569279871235,2.996181412507401,False,5,0,22.0,0.0,199.34,-9
898aphuw,kfzc0i99_02E,5,11,191.62,1.0,-99,-99,0,0.0,191.62,9.58,0.4,201.6,1.0,22.0,20.0,20.0,18.0,5.0,7.0,10.0,15.0,1.0,2.5,,,0.0,0.0,1.0,1.0,17.5,1.5,11.0,7.0,32.0,50.0,69.0,67.0,,,,0.87227112994809,3.3095190377134456,False,1,0,22.0,22.0,213.62,-9
898aphuw,667b252c7a8e4a841804560d,5,12,94.59,6.0,-99,-99,1,-23.0,71.59,3.58,2.8,77.97,7.0,24.0,28.0,34.0,44.0,5.0,7.0,10.0,15.0,1.0,2.5,,,0.0,0.0,1.0,1.0,17.5,1.5,11.0,7.0,32.0,50.0,69.0,67.0,,,,0.87227112994809,3.3095190377134456,False,1,0,22.0,132.0,226.59,-9
898aphuw,66491e9882aaa64c5d0911d5,5,13,156.48,3.0,-99,-99,-1,23.0,179.48,8.97,0.8,189.25,2.0,22.0,22.0,23.0,23.0,5.0,7.0,10.0,15.0,1.0,2.5,,,0.0,0.0,1.0,0.0,17.5,1.5,11.0,7.0,32.0,50.0,69.0,67.0,,,,0.4527428325076836,3.4146650144554025,False,0,1,22.0,66.0,222.48,-9
898aphuw,61115178c8a4bbd5832f32ba,5,14,138.79,4.0,-99,-99,-1,23.0,161.79,8.09,1.2,171.08,3.0,22.0,24.0,26.0,28.0,5.0,7.0,10.0,15.0,1.0,2.5,,,0.0,1.0,0.0,0.0,17.5,1.5,11.0,7.0,32.0,50.0,42.0,57.0,,,,0.1695874017546611,3.1356648703500025,False,0,2,22.0,88.0,226.79,-9
898aphuw,663c18b624172c32a8dbb066,5,16,204.44,0.0,-99,-99,0,0.0,204.44,10.22,0.0,214.66,0.0,22.0,23.0,26.0,13.0,5.0,7.0,10.0,15.0,1.0,2.5,,,0.0,0.0,0.0,1.0,17.5,1.5,11.0,7.0,32.0,50.0,69.0,99.0,,,,1.1585569279871235,2.996181412507401,False,3,0,22.0,0.0,204.44,-9
898aphuw,6595e3b4dc9090390e4edb5f,5,17,98.79,6.0,-99,-99,1,-23.0,75.79,3.79,2.8,82.38,7.0,23.0,25.0,30.0,45.0,5.0,7.0,10.0,15.0,0.0,2.5,,,0.0,0.0,1.0,1.0,17.5,1.5,11.0,7.0,32.0,50.0,69.0,67.0,,,,0.87227112994809,3.3095190377134456,False,1,0,22.0,132.0,230.79000000000002,-9
898aphuw,5700616b8a49c7000d0c73ad,6,1,219.52,0.0,-99,-99,0,0.0,219.52,10.98,0.0,230.5,0.0,24.0,27.0,30.0,35.0,6.0,8.0,11.0,16.0,0.0,2.5,,,0.0,0.0,1.0,1.0,17.25,1.0,10.5,9.0,43.0,60.0,75.0,74.0,,,,0.9001853407481634,3.254162566802466,False,0,0,23.0,0.0,219.52,-8
898aphuw,5885f97f41da4500014d3645,6,2,29.04,10.0,-99,-99,1,-24.0,5.04,0.25,4.4,9.69,11.0,28.0,31.0,38.0,47.0,6.0,8.0,11.0,16.0,4.0,0.0,,,0.0,0.0,0.0,1.0,17.25,1.0,10.5,9.0,43.0,60.0,75.0,96.0,,,,1.1705378558247763,3.1153833366005697,False,1,0,23.0,230.0,259.04,-8
898aphuw,kfzc0i99_59A,6,3,188.53,2.0,-99,-99,0,0.0,188.53,9.43,0.8,198.76,2.0,23.0,21.0,30.0,20.0,6.0,8.0,11.0,16.0,1.0,2.5,,,0.0,,0.0,0.0,17.25,1.0,10.5,9.0,43.0,60.0,60.0,75.0,,,,0.6418862761043974,3.3350618538681363,False,1,1,23.0,46.0,234.53,-8
898aphuw,5c9623dd35599200175642e4,6,4,242.33,0.0,-99,-99,1,-24.0,218.33,10.92,0.4,229.65,1.0,24.0,25.0,26.0,27.0,6.0,8.0,11.0,16.0,0.0,2.5,,,0.0,0.0,0.0,1.0,17.25,1.0,10.5,9.0,43.0,60.0,75.0,96.0,,,,1.1705378558247763,3.1153833366005697,False,3,0,23.0,0.0,242.33,-8
898aphuw,666e02576e916cd782e9ae12,6,5,181.0,2.0,-99,-99,0,0.0,181.0,9.05,0.8,190.85,2.0,22.0,20.0,20.0,25.0,6.0,8.0,11.0,16.0,2.0,2.5,,,0.0,0.0,1.0,1.0,17.25,1.0,10.5,9.0,43.0,60.0,75.0,74.0,,,,0.9001853407481634,3.254162566802466,False,0,1,23.0,46.0,227.0,-8
898aphuw,kfzc0i99_82W,6,6,148.27,3.0,-99,-99,2,-48.0,100.27,5.01,2.0,107.28,5.0,24.0,26.0,30.0,34.0,6.0,8.0,11.0,16.0,0.0,2.5,,,0.0,0.0,,1.0,17.25,1.0,10.5,9.0,43.0,60.0,75.0,75.0,,,,1.0138382716369287,3.5101829003895664,False,2,0,23.0,69.0,217.27,-8
898aphuw,66429bad9e92786ee8928856,6,7,28.67,11.0,-99,-99,1,-24.0,4.67,0.23,4.8,9.7,12.0,24.0,24.0,23.0,25.0,6.0,8.0,11.0,16.0,0.0,2.5,,,1.0,,1.0,1.0,17.25,1.0,10.5,9.0,43.0,31.0,31.0,26.0,,,,-0.9127153495306572,2.8360576834480327,False,1,2,23.0,253.0,281.67,-8
898aphuw,kfzc0i99_50M,6,8,7.98,11.0,-99,-99,0,0.0,7.98,0.4,4.4,12.78,11.0,,,,,6.0,8.0,11.0,16.0,,0.0,,,,,,,17.25,1.0,10.5,9.0,43.0,43.0,43.0,43.0,,,,,,False,0,1,23.0,253.0,260.98,-8
898aphuw,65412ca42e0e2fbb27b8a7b2,6,9,284.47,0.0,-99,-99,0,0.0,284.47,14.22,0.0,298.69,0.0,20.0,19.0,19.0,19.0,6.0,8.0,11.0,16.0,4.0,0.0,,,0.0,0.0,0.0,0.0,17.25,1.0,10.5,9.0,43.0,60.0,75.0,96.0,,,,0.9655727232088478,3.631786397707086,False,0,0,23.0,0.0,284.47,-8
898aphuw,5bf0b1ecaf38d100016bd609,6,10,90.56,5.0,-99,-99,-5,120.0,210.56,10.53,0.0,221.09,0.0,25.0,27.0,30.0,40.0,6.0,8.0,11.0,16.0,1.0,2.5,,,0.0,0.0,0.0,1.0,17.25,1.0,10.5,9.0,43.0,60.0,75.0,96.0,,,,1.1705378558247763,3.1153833366005697,False,0,5,23.0,115.0,205.56,-8
898aphuw,kfzc0i99_02E,6,11,201.6,1.0,-99,-99,0,0.0,201.6,10.08,0.4,212.08,1.0,22.0,21.0,20.0,19.0,6.0,8.0,11.0,16.0,2.0,2.5,,,0.0,1.0,1.0,0.0,17.25,1.0,10.5,9.0,43.0,60.0,53.0,48.0,,,,-0.239220780735662,3.003236521113844,False,1,0,23.0,23.0,224.6,-8
898aphuw,667b252c7a8e4a841804560d,6,12,77.97,7.0,-99,-99,0,0.0,77.97,3.9,2.8,84.67,7.0,24.0,22.0,20.0,18.0,6.0,8.0,11.0,16.0,0.0,2.5,,,0.0,1.0,1.0,0.0,17.25,1.0,10.5,9.0,43.0,60.0,53.0,48.0,,,,-0.239220780735662,3.003236521113844,False,0,0,23.0,161.0,238.97,-8
898aphuw,66491e9882aaa64c5d0911d5,6,13,189.25,2.0,-99,-99,-1,24.0,213.25,10.66,0.4,224.31,1.0,23.0,24.0,25.0,25.0,6.0,8.0,11.0,16.0,1.0,2.5,,,0.0,0.0,1.0,0.0,17.25,1.0,10.5,9.0,43.0,60.0,75.0,74.0,,,,0.4949893812061489,3.381069972735382,False,0,1,23.0,46.0,235.25,-8
898aphuw,61115178c8a4bbd5832f32ba,6,14,171.08,3.0,-99,-99,-1,24.0,195.08,9.75,0.8,205.63,2.0,24.0,28.0,34.0,40.0,6.0,8.0,11.0,16.0,0.0,2.5,,,0.0,0.0,1.0,1.0,17.25,1.0,10.5,9.0,43.0,60.0,75.0,74.0,,,,0.9001853407481634,3.254162566802466,False,0,1,23.0,69.0,240.08,-8
898aphuw,663c18b624172c32a8dbb066,6,16,214.66,0.0,-99,-99,0,0.0,214.66,10.73,0.0,225.39,0.0,19.0,18.0,23.0,19.0,6.0,8.0,11.0,16.0,5.0,0.0,,,0.0,,,0.0,17.25,1.0,10.5,9.0,43.0,60.0,60.0,60.0,,,,0.1533854695875675,2.9628700491019404,False,2,0,23.0,0.0,214.66,-8
898aphuw,6595e3b4dc9090390e4edb5f,6,17,82.38,7.0,-99,-99,2,-48.0,34.38,1.72,3.6,39.7,9.0,24.0,26.0,34.0,44.0,6.0,8.0,11.0,16.0,0.0,2.5,,,0.0,1.0,1.0,0.0,17.25,1.0,10.5,9.0,43.0,60.0,53.0,48.0,,,,-0.239220780735662,3.003236521113844,False,2,0,23.0,161.0,243.38,-8
898aphuw,5700616b8a49c7000d0c73ad,7,1,230.5,0.0,-99,-99,0,0.0,230.5,11.53,0.0,242.03,0.0,24.0,26.0,30.0,35.0,7.0,9.0,12.0,17.0,1.0,2.5,,,0.0,0.0,1.0,1.0,21.25,1.5,11.0,7.25,25.0,44.0,64.0,60.0,,,,0.9128615499329564,3.333846847528887,False,3,0,24.0,0.0,230.5,-7
898aphuw,5885f97f41da4500014d3645,7,2,9.69,11.0,-99,-99,0,0.0,9.69,0.48,4.4,14.57,11.0,26.0,29.0,40.0,60.0,7.0,9.0,12.0,17.0,1.0,2.5,,,0.0,0.0,0.0,1.0,21.25,1.5,11.0,7.25,25.0,44.0,64.0,93.0,,,,1.2004100224129275,3.0485185157212187,False,0,0,24.0,264.0,273.69,-7
898aphuw,kfzc0i99_59A,7,3,198.76,2.0,-99,-99,0,0.0,198.76,9.94,0.8,209.5,2.0,24.0,25.0,30.0,20.0,7.0,9.0,12.0,17.0,1.0,2.5,,,0.0,0.0,0.0,1.0,21.25,1.5,11.0,7.25,25.0,44.0,64.0,93.0,,,,1.2004100224129275,3.0485185157212187,False,1,1,24.0,48.0,246.76,-7
898aphuw,5c9623dd35599200175642e4,7,4,229.65,1.0,-99,-99,0,0.0,229.65,11.48,0.4,241.53,1.0,25.0,25.0,29.0,30.0,7.0,9.0,12.0,17.0,0.0,2.5,,,0.0,0.0,0.0,1.0,21.25,1.5,11.0,7.25,25.0,44.0,64.0,93.0,,,,1.2004100224129275,3.0485185157212187,False,4,0,24.0,24.0,253.65,-7
898aphuw,666e02576e916cd782e9ae12,7,5,190.85,2.0,-99,-99,-1,25.0,215.85,10.79,0.4,227.04,1.0,,,,,7.0,9.0,12.0,17.0,,0.0,,,,,,0.0,21.25,1.5,11.0,7.25,25.0,25.0,25.0,25.0,,,,-0.7265012037684775,2.8193604124202114,False,0,1,24.0,48.0,238.85,-7
898aphuw,kfzc0i99_82W,7,6,107.28,5.0,-99,-99,0,0.0,107.28,5.36,2.0,114.64,5.0,26.0,28.0,33.0,38.0,7.0,9.0,12.0,17.0,1.0,2.5,,,0.0,0.0,0.0,1.0,21.25,1.5,11.0,7.25,25.0,44.0,64.0,93.0,,,,1.2004100224129275,3.0485185157212187,False,0,2,24.0,120.0,227.28,-7
898aphuw,66429bad9e92786ee8928856,7,7,9.7,12.0,-99,-99,0,0.0,9.7,0.49,4.8,14.99,12.0,25.0,23.0,20.0,25.0,7.0,9.0,12.0,17.0,0.0,2.5,,,1.0,1.0,1.0,1.0,21.25,1.5,11.0,7.25,25.0,14.0,11.0,9.0,,,,-1.1680188798868203,2.918955189856822,False,0,5,24.0,288.0,297.7,-7
898aphuw,kfzc0i99_50M,7,8,12.78,11.0,-99,-99,0,0.0,12.78,0.64,4.4,17.82,11.0,26.0,34.0,41.0,46.0,7.0,9.0,12.0,17.0,1.0,2.5,,,,,,,21.25,1.5,11.0,7.25,25.0,25.0,25.0,25.0,,,,,,False,0,2,24.0,264.0,276.78,-7
898aphuw,65412ca42e0e2fbb27b8a7b2,7,9,298.69,0.0,-99,-99,0,0.0,298.69,14.93,0.0,313.62,0.0,22.0,22.0,23.0,21.0,7.0,9.0,12.0,17.0,3.0,0.0,,,0.0,,0.0,1.0,21.25,1.5,11.0,7.25,25.0,44.0,44.0,64.0,,,,1.0461831953903635,3.4959931208442363,False,0,0,24.0,0.0,298.69,-7
898aphuw,5bf0b1ecaf38d100016bd609,7,10,221.09,0.0,-99,-99,4,-100.0,121.09,6.05,1.6,128.74,4.0,25.0,27.0,31.0,40.0,7.0,9.0,12.0,17.0,0.0,2.5,,,0.0,0.0,0.0,1.0,21.25,1.5,11.0,7.25,25.0,44.0,64.0,93.0,,,,1.2004100224129275,3.0485185157212187,False,5,0,24.0,0.0,221.09,-7
898aphuw,kfzc0i99_02E,7,11,212.08,1.0,-99,-99,0,0.0,212.08,10.6,0.4,223.08,1.0,22.0,22.0,20.0,19.0,7.0,9.0,12.0,17.0,3.0,0.0,,,0.0,0.0,1.0,,21.25,1.5,11.0,7.25,25.0,44.0,64.0,60.0,,,,1.0461831953903635,3.4959931208442363,False,0,0,24.0,24.0,236.08,-7
898aphuw,667b252c7a8e4a841804560d,7,12,84.67,7.0,-99,-99,-5,125.0,209.67,10.48,0.8,220.95,2.0,25.0,25.0,20.0,14.0,7.0,9.0,12.0,17.0,0.0,2.5,,,0.0,0.0,0.0,0.0,21.25,1.5,11.0,7.25,25.0,44.0,64.0,93.0,,,,1.0039062206320812,3.618655779157181,False,0,5,24.0,168.0,252.67000000000002,-7
898aphuw,66491e9882aaa64c5d0911d5,7,13,224.31,1.0,-99,-99,0,0.0,224.31,11.22,0.4,235.93,1.0,24.0,24.0,25.0,26.0,7.0,9.0,12.0,17.0,1.0,2.5,,,0.0,0.0,1.0,0.0,21.25,1.5,11.0,7.25,25.0,44.0,64.0,60.0,,,,0.5266154320131363,3.379149408661692,False,2,0,24.0,24.0,248.31,-7
898aphuw,61115178c8a4bbd5832f32ba,7,14,205.63,2.0,-99,-99,2,-50.0,155.63,7.78,1.6,165.01,4.0,25.0,28.0,32.0,40.0,7.0,9.0,12.0,17.0,0.0,2.5,,,0.0,0.0,1.0,0.0,21.25,1.5,11.0,7.25,25.0,44.0,64.0,60.0,,,,0.5266154320131363,3.379149408661692,False,2,1,24.0,48.0,253.63,-7
898aphuw,663c18b624172c32a8dbb066,7,16,225.39,0.0,-99,-99,0,0.0,225.39,11.27,0.0,236.66,0.0,22.0,27.0,29.0,30.0,7.0,9.0,12.0,17.0,3.0,0.0,,,,0.0,0.0,0.0,21.25,1.5,11.0,7.25,25.0,25.0,44.0,64.0,,,,0.6729271923310999,3.3619885954942985,False,2,0,24.0,0.0,225.39,-7
898aphuw,6595e3b4dc9090390e4edb5f,7,17,39.7,9.0,-99,-99,0,0.0,39.7,1.99,3.6,45.29,9.0,25.0,27.0,31.0,33.0,7.0,9.0,12.0,17.0,0.0,2.5,,,0.0,0.0,1.0,1.0,21.25,1.5,11.0,7.25,25.0,44.0,64.0,60.0,,,,0.9128615499329564,3.333846847528887,False,0,2,24.0,216.0,255.7,-7
898aphuw,5700616b8a49c7000d0c73ad,8,1,242.03,0.0,-99,-99,5,-125.0,117.03,5.85,2.0,124.88,5.0,25.0,27.0,30.0,35.0,8.0,10.0,13.0,18.0,0.0,2.5,,,1.0,1.0,0.0,0.0,17.5,1.25,9.25,9.0,38.0,27.0,23.0,25.0,,,,-1.0373840700978063,2.9627782798381714,False,5,0,25.0,0.0,242.03,-6
898aphuw,5885f97f41da4500014d3645,8,2,14.57,11.0,-99,-99,0,0.0,14.57,0.73,4.4,19.7,11.0,26.0,29.0,40.0,54.0,8.0,10.0,13.0,18.0,1.0,2.5,,,0.0,0.0,0.0,1.0,17.5,1.25,9.25,9.0,38.0,54.0,69.0,92.0,,,,1.1810885839459644,3.1046145984723705,False,0,0,25.0,275.0,289.57,-6
898aphuw,kfzc0i99_59A,8,3,209.5,2.0,-99,-99,0,0.0,209.5,10.48,0.8,220.78,2.0,26.0,27.0,24.0,20.0,8.0,10.0,13.0,18.0,1.0,2.5,,,0.0,0.0,1.0,1.0,17.5,1.25,9.25,9.0,38.0,54.0,69.0,68.0,,,,0.9058633331624876,3.258709254240512,False,1,1,25.0,50.0,259.5,-6
898aphuw,5c9623dd35599200175642e4,8,4,241.53,1.0,-99,-99,0,0.0,241.53,12.08,0.4,254.01,1.0,25.0,25.0,30.0,30.0,8.0,10.0,13.0,18.0,0.0,2.5,,,0.0,0.0,0.0,1.0,17.5,1.25,9.25,9.0,38.0,54.0,69.0,92.0,,,,1.1810885839459644,3.1046145984723705,False,6,0,25.0,25.0,266.53,-6
898aphuw,666e02576e916cd782e9ae12,8,5,227.04,1.0,-99,-99,0,0.0,227.04,11.35,0.4,238.79,1.0,25.0,24.0,22.0,20.0,8.0,10.0,13.0,18.0,0.0,2.5,,,0.0,0.0,0.0,1.0,17.5,1.25,9.25,9.0,38.0,54.0,69.0,92.0,,,,1.1810885839459644,3.1046145984723705,False,0,1,25.0,25.0,252.04,-6
898aphuw,kfzc0i99_82W,8,6,114.64,5.0,-99,-99,-2,50.0,164.64,8.23,1.2,174.07,3.0,26.0,28.0,32.0,38.0,8.0,10.0,13.0,18.0,1.0,2.5,,,0.0,0.0,0.0,1.0,17.5,1.25,9.25,9.0,38.0,54.0,69.0,92.0,,,,1.1810885839459644,3.1046145984723705,False,0,2,25.0,125.0,239.64,-6
898aphuw,66429bad9e92786ee8928856,8,7,14.99,12.0,-99,-99,-5,125.0,139.99,7.0,2.8,149.79,7.0,26.0,24.0,25.0,29.0,8.0,10.0,13.0,18.0,1.0,2.5,,,1.0,1.0,1.0,1.0,17.5,1.25,9.25,9.0,38.0,27.0,23.0,21.0,,,,-1.173542201516359,2.899235955885997,False,0,5,25.0,300.0,314.99,-6
898aphuw,kfzc0i99_50M,8,8,17.82,11.0,-99,-99,0,0.0,17.82,0.89,4.4,23.11,11.0,26.0,29.0,38.0,44.0,8.0,10.0,13.0,18.0,1.0,2.5,,,,,,,17.5,1.25,9.25,9.0,38.0,38.0,38.0,38.0,,,,,,False,0,1,25.0,275.0,292.82,-6
898aphuw,65412ca42e0e2fbb27b8a7b2,8,9,313.62,0.0,-99,-99,0,0.0,313.62,15.68,0.0,329.3,0.0,23.0,24.0,25.0,29.0,8.0,10.0,13.0,18.0,2.0,2.5,,,0.0,0.0,1.0,1.0,17.5,1.25,9.25,9.0,38.0,54.0,69.0,68.0,,,,0.9058633331624876,3.258709254240512,False,0,0,25.0,0.0,313.62,-6
898aphuw,5bf0b1ecaf38d100016bd609,8,10,128.74,4.0,-99,-99,0,0.0,128.74,6.44,1.6,136.78,4.0,27.0,30.0,35.0,41.0,8.0,10.0,13.0,18.0,2.0,2.5,,,0.0,0.0,0.0,1.0,17.5,1.25,9.25,9.0,38.0,54.0,69.0,92.0,,,,1.1810885839459644,3.1046145984723705,False,0,4,25.0,100.0,228.74,-6
898aphuw,kfzc0i99_02E,8,11,223.08,1.0,-99,-99,0,0.0,223.08,11.15,0.4,234.63,1.0,23.0,23.0,21.0,20.0,8.0,10.0,13.0,18.0,2.0,2.5,,,0.0,0.0,1.0,0.0,17.5,1.25,9.25,9.0,38.0,54.0,69.0,68.0,,,,0.4984754466233541,3.3905817490643373,False,1,0,25.0,25.0,248.08,-6
898aphuw,667b252c7a8e4a841804560d,8,12,220.95,2.0,-99,-99,-2,50.0,270.95,13.55,0.0,284.5,0.0,24.0,20.0,15.0,10.0,8.0,10.0,13.0,18.0,1.0,2.5,,,0.0,0.0,0.0,1.0,17.5,1.25,9.25,9.0,38.0,54.0,69.0,92.0,,,,1.1810885839459644,3.1046145984723705,False,0,2,25.0,50.0,270.95,-6
898aphuw,66491e9882aaa64c5d0911d5,8,13,235.93,1.0,-99,-99,1,-25.0,210.93,10.55,0.8,222.28,2.0,25.0,25.0,26.0,27.0,8.0,10.0,13.0,18.0,0.0,2.5,,,0.0,0.0,1.0,0.0,17.5,1.25,9.25,9.0,38.0,54.0,69.0,68.0,,,,0.4984754466233541,3.3905817490643373,False,1,0,25.0,25.0,260.93,-6
898aphuw,61115178c8a4bbd5832f32ba,8,14,165.01,4.0,-99,-99,1,-25.0,140.01,7.0,2.0,149.01,5.0,27.0,30.0,33.0,35.0,8.0,10.0,13.0,18.0,2.0,2.5,,,0.0,0.0,1.0,1.0,17.5,1.25,9.25,9.0,38.0,54.0,69.0,68.0,,,,0.9058633331624876,3.258709254240512,False,1,2,25.0,100.0,265.01,-6
898aphuw,663c18b624172c32a8dbb066,8,16,236.66,0.0,-99,-99,2,-50.0,186.66,9.33,0.8,196.79,2.0,29.0,30.0,32.0,30.0,8.0,10.0,13.0,18.0,4.0,0.0,,,0.0,0.0,1.0,,17.5,1.25,9.25,9.0,38.0,54.0,69.0,68.0,,,,1.0175082137202551,3.51189888480575,False,3,0,25.0,0.0,236.66,-6
898aphuw,6595e3b4dc9090390e4edb5f,8,17,45.29,9.0,-99,-99,0,0.0,45.29,2.26,3.6,51.15,9.0,26.0,30.0,34.0,38.0,8.0,10.0,13.0,18.0,1.0,2.5,,,0.0,1.0,0.0,1.0,17.5,1.25,9.25,9.0,38.0,54.0,47.0,60.0,,,,0.8242351167439528,2.539472412902779,False,0,2,25.0,225.0,270.29,-6
898aphuw,5700616b8a49c7000d0c73ad,9,1,124.88,5.0,-99,-99,0,0.0,124.88,6.24,5.0,136.12,5.0,25.0,27.0,30.0,35.0,9.0,11.0,14.0,19.0,0.0,2.5,,,0.0,0.0,1.0,1.0,19.25,1.75,9.5,7.25,26.0,42.0,64.0,57.0,,,,0.91010002604963,3.4186519210142805,False,0,5,25.0,125.0,249.88,-5
898aphuw,5885f97f41da4500014d3645,9,2,19.7,11.0,-99,-99,0,0.0,19.7,0.99,11.0,31.69,11.0,26.0,28.0,32.0,36.0,9.0,11.0,14.0,19.0,1.0,2.5,,,0.0,0.0,,0.0,19.25,1.75,9.5,7.25,26.0,42.0,64.0,64.0,,,,0.6627790124120133,3.4341530227477843,False,0,0,25.0,275.0,294.7,-5
898aphuw,kfzc0i99_59A,9,3,220.78,2.0,-99,-99,0,0.0,220.78,11.04,2.0,233.82,2.0,24.0,23.0,28.0,30.0,9.0,11.0,14.0,19.0,1.0,2.5,,,0.0,,0.0,1.0,19.25,1.75,9.5,7.25,26.0,42.0,42.0,64.0,,,,1.0500690377339774,3.429563387015843,False,1,1,25.0,50.0,270.78,-5
898aphuw,5c9623dd35599200175642e4,9,4,254.01,1.0,-99,-99,1,-25.0,229.01,11.45,2.0,242.46,2.0,25.0,25.0,28.0,30.0,9.0,11.0,14.0,19.0,0.0,2.5,,,0.0,0.0,0.0,1.0,19.25,1.75,9.5,7.25,26.0,42.0,64.0,95.0,,,,1.1997816780601462,2.850214094937773,False,3,0,25.0,25.0,279.01,-5
898aphuw,666e02576e916cd782e9ae12,9,5,238.79,1.0,-99,-99,0,0.0,238.79,11.94,1.0,251.73,1.0,24.0,22.0,22.0,18.0,9.0,11.0,14.0,19.0,1.0,2.5,,,0.0,0.0,0.0,1.0,19.25,1.75,9.5,7.25,26.0,42.0,64.0,95.0,,,,1.1997816780601462,2.850214094937773,False,0,1,25.0,25.0,263.78999999999996,-5
898aphuw,kfzc0i99_82W,9,6,174.07,3.0,-99,-99,3,-75.0,99.07,4.95,6.0,110.02,6.0,25.0,27.0,30.0,35.0,9.0,11.0,14.0,19.0,0.0,2.5,,,0.0,0.0,0.0,1.0,19.25,1.75,9.5,7.25,26.0,42.0,64.0,95.0,,,,1.1997816780601462,2.850214094937773,False,3,0,25.0,75.0,249.07,-5
898aphuw,66429bad9e92786ee8928856,9,7,149.79,7.0,-99,-99,-5,125.0,274.79,13.74,2.0,290.53,2.0,25.0,22.0,20.0,26.0,9.0,11.0,14.0,19.0,0.0,2.5,,,1.0,1.0,1.0,1.0,19.25,1.75,9.5,7.25,26.0,16.0,12.0,10.0,,,,-1.21801292652005,2.954187251485065,False,0,5,25.0,175.0,324.78999999999996,-5
898aphuw,kfzc0i99_50M,9,8,23.11,11.0,-99,-99,-2,50.0,73.11,3.66,9.0,85.77,9.0,25.0,26.0,28.0,32.0,9.0,11.0,14.0,19.0,0.0,2.5,,,,,,,19.25,1.75,9.5,7.25,26.0,26.0,26.0,26.0,,,,,,False,0,3,25.0,275.0,298.11,-5
898aphuw,65412ca42e0e2fbb27b8a7b2,9,9,329.3,0.0,-99,-99,0,0.0,329.3,16.47,0.0,345.77,0.0,25.0,25.0,25.0,25.0,9.0,11.0,14.0,19.0,0.0,2.5,,,0.0,0.0,1.0,0.0,19.25,1.75,9.5,7.25,26.0,42.0,64.0,57.0,,,,0.5207506251129594,3.443054799625481,False,10,0,25.0,0.0,329.3,-5
898aphuw,5bf0b1ecaf38d100016bd609,9,10,136.78,4.0,-99,-99,0,0.0,136.78,6.84,4.0,147.62,4.0,26.0,29.0,34.0,42.0,9.0,11.0,14.0,19.0,1.0,2.5,,,0.0,0.0,0.0,1.0,19.25,1.75,9.5,7.25,26.0,42.0,64.0,95.0,,,,1.1997816780601462,2.850214094937773,False,4,4,25.0,100.0,236.78,-5
898aphuw,kfzc0i99_02E,9,11,234.63,1.0,-99,-99,-1,25.0,259.63,12.98,0.0,272.61,0.0,23.0,22.0,20.0,20.0,9.0,11.0,14.0,19.0,2.0,2.5,,,0.0,0.0,0.0,1.0,19.25,1.75,9.5,7.25,26.0,42.0,64.0,95.0,,,,1.1997816780601462,2.850214094937773,False,0,1,25.0,25.0,259.63,-5
